id,state,webGroup,measure,val,rate,date
28187,Connecticut,Federal,Staff.Deaths,0,,2021-02-07
28188,Connecticut,Juvenile,Residents.Confirmed,18,0.0636042402826855,2021-02-07
28189,Connecticut,Federal,Residents.Active,1,9.416195856873823e-4,2021-02-14
28190,Connecticut,Federal,Residents.Completed,76,0.07156308851224105,2021-02-14
28191,Connecticut,Federal,Residents.Confirmed,193,0.1817325800376648,2021-02-14
28192,Connecticut,Federal,Residents.Deaths,1,9.416195856873823e-4,2021-02-14
28193,Connecticut,Federal,Residents.Tested,814,0.7664783427495292,2021-02-14
28194,Connecticut,Federal,Staff.Active,1,,2021-02-14
28195,Connecticut,Federal,Staff.Completed,121,,2021-02-14
28196,Connecticut,Federal,Staff.Deaths,0,,2021-02-14
28197,Connecticut,Juvenile,Residents.Confirmed,18,0.0636042402826855,2021-02-14
28198,Connecticut,Federal,Residents.Active,1,9.416195856873823e-4,2021-02-21
28199,Connecticut,Federal,Residents.Completed,76,0.07156308851224105,2021-02-21
28200,Connecticut,Federal,Residents.Confirmed,192,0.1807909604519774,2021-02-21
28201,Connecticut,Federal,Residents.Deaths,1,9.416195856873823e-4,2021-02-21
28202,Connecticut,Federal,Residents.Tested,811,0.763653483992467,2021-02-21
28203,Connecticut,Federal,Staff.Active,1,,2021-02-21
28204,Connecticut,Federal,Staff.Completed,122,,2021-02-21
28205,Connecticut,Federal,Staff.Deaths,0,,2021-02-21
28206,Connecticut,Juvenile,Residents.Confirmed,18,0.0636042402826855,2021-02-21
28207,Connecticut,Federal,Residents.Active,1,9.416195856873823e-4,2021-02-28
28208,Connecticut,Federal,Residents.Completed,76,0.07156308851224105,2021-02-28
28209,Connecticut,Federal,Residents.Confirmed,189,0.17796610169491525,2021-02-28
28210,Connecticut,Federal,Residents.Deaths,1,9.416195856873823e-4,2021-02-28
28211,Connecticut,Federal,Residents.Tested,809,0.7617702448210922,2021-02-28
28212,Connecticut,Federal,Staff.Active,1,,2021-02-28
28213,Connecticut,Federal,Staff.Completed,122,,2021-02-28
28214,Connecticut,Federal,Staff.Deaths,0,,2021-02-28
28215,Connecticut,Juvenile,Residents.Confirmed,18,0.0636042402826855,2021-02-28
28216,Connecticut,Federal,Residents.Active,1,9.416195856873823e-4,2021-03-07
28217,Connecticut,Federal,Residents.Completed,76,0.07156308851224105,2021-03-07
28218,Connecticut,Federal,Residents.Confirmed,185,0.17419962335216574,2021-03-07
28219,Connecticut,Federal,Residents.Deaths,1,9.416195856873823e-4,2021-03-07
28220,Connecticut,Federal,Residents.Tested,803,0.756120527306968,2021-03-07
28221,Connecticut,Federal,Staff.Active,2,,2021-03-07
28222,Connecticut,Federal,Staff.Completed,122,,2021-03-07
28223,Connecticut,Federal,Staff.Deaths,0,,2021-03-07
28224,Connecticut,Juvenile,Residents.Confirmed,23,0.0812720848056537,2021-03-07
28225,Connecticut,Federal,Residents.Active,0,0,2021-03-14
28226,Connecticut,Federal,Residents.Completed,76,0.07156308851224105,2021-03-14
28227,Connecticut,Federal,Residents.Confirmed,183,0.17231638418079095,2021-03-14
28228,Connecticut,Federal,Residents.Deaths,1,9.416195856873823e-4,2021-03-14
28229,Connecticut,Federal,Residents.Tested,796,0.7495291902071564,2021-03-14
28230,Connecticut,Federal,Staff.Active,2,,2021-03-14
28231,Connecticut,Federal,Staff.Completed,122,,2021-03-14
28232,Connecticut,Federal,Staff.Deaths,0,,2021-03-14
28233,Connecticut,Juvenile,Residents.Confirmed,23,0.0812720848056537,2021-03-14
28234,Connecticut,Federal,Residents.Active,0,0,2021-03-21
28235,Connecticut,Federal,Residents.Completed,290,0.2730696798493409,2021-03-21
28236,Connecticut,Federal,Residents.Confirmed,182,0.1713747645951036,2021-03-21
28237,Connecticut,Federal,Residents.Deaths,1,9.416195856873823e-4,2021-03-21
28238,Connecticut,Federal,Residents.Tested,795,0.748587570621469,2021-03-21
28239,Connecticut,Federal,Staff.Active,1,,2021-03-21
28240,Connecticut,Federal,Staff.Completed,151,,2021-03-21
28241,Connecticut,Federal,Staff.Deaths,0,,2021-03-21
28242,Connecticut,Juvenile,Residents.Confirmed,25,0.08833922261484099,2021-03-21
28243,Connecticut,Federal,Residents.Active,0,0,2021-03-28
28244,Connecticut,Federal,Residents.Completed,323,0.3041431261770245,2021-03-28
28245,Connecticut,Federal,Residents.Confirmed,180,0.1694915254237288,2021-03-28
28246,Connecticut,Federal,Residents.Deaths,1,9.416195856873823e-4,2021-03-28
28247,Connecticut,Federal,Residents.Tested,788,0.7419962335216572,2021-03-28
28248,Connecticut,Federal,Staff.Active,1,,2021-03-28
28249,Connecticut,Federal,Staff.Completed,162,,2021-03-28
28250,Connecticut,Federal,Staff.Deaths,0,,2021-03-28
28251,Connecticut,Juvenile,Residents.Confirmed,25,0.08833922261484099,2021-03-28
28252,Connecticut,Federal,Residents.Active,0,0,2021-04-04
28253,Connecticut,Federal,Residents.Completed,323,0.3041431261770245,2021-04-04
28254,Connecticut,Federal,Residents.Confirmed,173,0.16290018832391714,2021-04-04
28255,Connecticut,Federal,Residents.Deaths,1,9.416195856873823e-4,2021-04-04
28256,Connecticut,Federal,Residents.Tested,772,0.7269303201506592,2021-04-04
28257,Connecticut,Federal,Staff.Active,1,,2021-04-04
28258,Connecticut,Federal,Staff.Completed,162,,2021-04-04
28259,Connecticut,Federal,Staff.Deaths,0,,2021-04-04
28260,Connecticut,Juvenile,Residents.Confirmed,25,0.08833922261484099,2021-04-04
28261,Connecticut,Federal,Residents.Active,0,0,2021-04-11
28262,Connecticut,Federal,Residents.Completed,323,0.3041431261770245,2021-04-11
28263,Connecticut,Federal,Residents.Confirmed,173,0.16290018832391714,2021-04-11
28264,Connecticut,Federal,Residents.Deaths,1,9.416195856873823e-4,2021-04-11
28265,Connecticut,Federal,Residents.Tested,768,0.7231638418079096,2021-04-11
28266,Connecticut,Federal,Staff.Active,1,,2021-04-11
28267,Connecticut,Federal,Staff.Completed,162,,2021-04-11
28268,Connecticut,Federal,Staff.Deaths,0,,2021-04-11
28269,Connecticut,Juvenile,Residents.Confirmed,25,0.08833922261484099,2021-04-11
28270,Connecticut,Federal,Residents.Active,0,0,2021-04-18
28271,Connecticut,Federal,Residents.Completed,326,0.3069679849340866,2021-04-18
28272,Connecticut,Federal,Residents.Confirmed,171,0.16101694915254236,2021-04-18
28273,Connecticut,Federal,Residents.Deaths,1,9.416195856873823e-4,2021-04-18
28274,Connecticut,Federal,Residents.Tested,762,0.7175141242937854,2021-04-18
28275,Connecticut,Federal,Staff.Active,1,,2021-04-18
28276,Connecticut,Federal,Staff.Completed,162,,2021-04-18
28277,Connecticut,Federal,Staff.Deaths,0,,2021-04-18
28278,Connecticut,Juvenile,Residents.Confirmed,27,0.09540636042402827,2021-04-18
28279,Connecticut,Federal,Residents.Active,0,0,2021-04-25
28280,Connecticut,Federal,Residents.Completed,326,0.3069679849340866,2021-04-25
28281,Connecticut,Federal,Residents.Confirmed,169,0.1591337099811676,2021-04-25
28282,Connecticut,Federal,Residents.Deaths,1,9.416195856873823e-4,2021-04-25
28283,Connecticut,Federal,Residents.Tested,772,0.7269303201506592,2021-04-25
28284,Connecticut,Federal,Staff.Active,0,,2021-04-25
28285,Connecticut,Federal,Staff.Completed,162,,2021-04-25
28286,Connecticut,Federal,Staff.Deaths,0,,2021-04-25
28287,Connecticut,Juvenile,Residents.Confirmed,29,0.10247349823321555,2021-04-25
28288,Connecticut,Federal,Residents.Active,0,0,2021-05-02
28289,Connecticut,Federal,Residents.Completed,327,0.307909604519774,2021-05-02
28290,Connecticut,Federal,Residents.Confirmed,184,0.17325800376647835,2021-05-02
28291,Connecticut,Federal,Residents.Deaths,1,9.416195856873823e-4,2021-05-02
28292,Connecticut,Federal,Residents.Tested,832,0.783427495291902,2021-05-02
28293,Connecticut,Federal,Staff.Active,0,,2021-05-02
28294,Connecticut,Federal,Staff.Completed,162,,2021-05-02
28295,Connecticut,Federal,Staff.Deaths,0,,2021-05-02
28296,Connecticut,Juvenile,Residents.Confirmed,29,0.10247349823321555,2021-05-02
28297,Connecticut,Federal,Residents.Active,0,0,2021-05-09
28298,Connecticut,Federal,Residents.Completed,327,0.307909604519774,2021-05-09
28299,Connecticut,Federal,Residents.Confirmed,191,0.17984934086629,2021-05-09
28300,Connecticut,Federal,Residents.Deaths,1,9.416195856873823e-4,2021-05-09
28301,Connecticut,Federal,Residents.Tested,859,0.8088512241054614,2021-05-09
28302,Connecticut,Federal,Staff.Active,0,,2021-05-09
28303,Connecticut,Federal,Staff.Completed,162,,2021-05-09
28304,Connecticut,Federal,Staff.Deaths,0,,2021-05-09
28305,Connecticut,Juvenile,Residents.Confirmed,30,0.10600706713780919,2021-05-09
28306,Connecticut,Federal,Residents.Active,0,0,2021-05-16
28307,Connecticut,Federal,Residents.Completed,477,0.4491525423728814,2021-05-16
28308,Connecticut,Federal,Residents.Confirmed,189,0.17796610169491525,2021-05-16
28309,Connecticut,Federal,Residents.Deaths,1,9.416195856873823e-4,2021-05-16
28310,Connecticut,Federal,Residents.Tested,857,0.8069679849340866,2021-05-16
28311,Connecticut,Federal,Staff.Active,0,,2021-05-16
28312,Connecticut,Federal,Staff.Completed,172,,2021-05-16
28313,Connecticut,Federal,Staff.Deaths,0,,2021-05-16
28314,Connecticut,Juvenile,Residents.Confirmed,30,0.10600706713780919,2021-05-16
28315,Connecticut,Federal,Residents.Active,0,0,2021-05-23
28316,Connecticut,Federal,Residents.Completed,496,0.4670433145009416,2021-05-23
28317,Connecticut,Federal,Residents.Confirmed,187,0.1760828625235405,2021-05-23
28318,Connecticut,Federal,Residents.Deaths,1,9.416195856873823e-4,2021-05-23
28319,Connecticut,Federal,Residents.Tested,848,0.7984934086629002,2021-05-23
28320,Connecticut,Federal,Staff.Active,0,,2021-05-23
28321,Connecticut,Federal,Staff.Completed,172,,2021-05-23
28322,Connecticut,Federal,Staff.Deaths,0,,2021-05-23
28323,Connecticut,Juvenile,Residents.Confirmed,30,0.10600706713780919,2021-05-23
28324,Connecticut,Federal,Residents.Active,0,0,2021-05-30
28325,Connecticut,Federal,Residents.Completed,503,0.4736346516007533,2021-05-30
28326,Connecticut,Federal,Residents.Confirmed,186,0.1751412429378531,2021-05-30
28327,Connecticut,Federal,Residents.Deaths,1,9.416195856873823e-4,2021-05-30
28328,Connecticut,Federal,Residents.Tested,838,0.7890772128060264,2021-05-30
28329,Connecticut,Federal,Staff.Active,0,,2021-05-30
28330,Connecticut,Federal,Staff.Completed,175,,2021-05-30
28331,Connecticut,Federal,Staff.Deaths,0,,2021-05-30
28332,Connecticut,Juvenile,Residents.Confirmed,30,0.10600706713780919,2021-05-30
28333,Connecticut,Federal,Residents.Active,0,0,2021-06-06
28334,Connecticut,Federal,Residents.Completed,503,0.4736346516007533,2021-06-06
28335,Connecticut,Federal,Residents.Confirmed,204,0.192090395480226,2021-06-06
28336,Connecticut,Federal,Residents.Deaths,1,9.416195856873823e-4,2021-06-06
28337,Connecticut,Federal,Residents.Tested,898,0.8455743879472694,2021-06-06
28338,Connecticut,Federal,Staff.Active,0,,2021-06-06
28339,Connecticut,Federal,Staff.Completed,175,,2021-06-06
28340,Connecticut,Federal,Staff.Deaths,0,,2021-06-06
28341,Connecticut,Juvenile,Residents.Confirmed,30,0.10600706713780919,2021-06-06
28342,Connecticut,Federal,Residents.Active,0,0,2021-06-13
28343,Connecticut,Federal,Residents.Completed,503,0.4736346516007533,2021-06-13
28344,Connecticut,Federal,Residents.Confirmed,211,0.19868173258003766,2021-06-13
28345,Connecticut,Federal,Residents.Deaths,1,9.416195856873823e-4,2021-06-13
28346,Connecticut,Federal,Residents.Tested,922,0.8681732580037664,2021-06-13
28347,Connecticut,Federal,Staff.Active,0,,2021-06-13
28348,Connecticut,Federal,Staff.Completed,179,,2021-06-13
28349,Connecticut,Federal,Staff.Deaths,0,,2021-06-13
28350,Connecticut,Juvenile,Residents.Confirmed,32,0.11307420494699646,2021-06-13
28351,Connecticut,Federal,Residents.Active,0,0,2021-06-20
28352,Connecticut,Federal,Residents.Completed,542,0.5103578154425612,2021-06-20
28353,Connecticut,Federal,Residents.Confirmed,210,0.1977401129943503,2021-06-20
28354,Connecticut,Federal,Residents.Deaths,1,9.416195856873823e-4,2021-06-20
28355,Connecticut,Federal,Residents.Tested,926,0.871939736346516,2021-06-20
28356,Connecticut,Federal,Staff.Active,0,,2021-06-20
28357,Connecticut,Federal,Staff.Completed,180,,2021-06-20
28358,Connecticut,Federal,Staff.Deaths,0,,2021-06-20
28359,Connecticut,Juvenile,Residents.Confirmed,32,0.11307420494699646,2021-06-20
28360,Connecticut,Federal,Residents.Active,0,0,2021-06-27
28361,Connecticut,Federal,Residents.Completed,565,0.532015065913371,2021-06-27
28362,Connecticut,Federal,Residents.Confirmed,207,0.19491525423728814,2021-06-27
28363,Connecticut,Federal,Residents.Deaths,1,9.416195856873823e-4,2021-06-27
28364,Connecticut,Federal,Residents.Tested,948,0.8926553672316384,2021-06-27
28365,Connecticut,Federal,Staff.Active,0,,2021-06-27
28366,Connecticut,Federal,Staff.Completed,180,,2021-06-27
28367,Connecticut,Federal,Staff.Deaths,0,,2021-06-27
28368,Connecticut,Juvenile,Residents.Confirmed,32,0.11307420494699646,2021-06-27
28369,Connecticut,Federal,Residents.Active,0,0,2021-07-04
28370,Connecticut,Federal,Residents.Completed,581,0.5470809792843692,2021-07-04
28371,Connecticut,Federal,Residents.Confirmed,206,0.19397363465160075,2021-07-04
28372,Connecticut,Federal,Residents.Deaths,1,9.416195856873823e-4,2021-07-04
28373,Connecticut,Federal,Residents.Tested,930,0.8757062146892656,2021-07-04
28374,Connecticut,Federal,Staff.Active,0,,2021-07-04
28375,Connecticut,Federal,Staff.Completed,180,,2021-07-04
28376,Connecticut,Federal,Staff.Deaths,0,,2021-07-04
28377,Connecticut,Juvenile,Residents.Confirmed,32,0.11307420494699646,2021-07-04
28378,Connecticut,Federal,Residents.Active,0,0,2021-07-11
28379,Connecticut,Federal,Residents.Completed,584,0.5499058380414312,2021-07-11
28380,Connecticut,Federal,Residents.Confirmed,203,0.1911487758945386,2021-07-11
28381,Connecticut,Federal,Residents.Deaths,1,9.416195856873823e-4,2021-07-11
28382,Connecticut,Federal,Residents.Tested,926,0.871939736346516,2021-07-11
28383,Connecticut,Federal,Staff.Active,1,,2021-07-11
28384,Connecticut,Federal,Staff.Completed,180,,2021-07-11
28385,Connecticut,Federal,Staff.Deaths,0,,2021-07-11
28386,Connecticut,Juvenile,Residents.Confirmed,32,0.11307420494699646,2021-07-11
28387,Connecticut,Federal,Residents.Active,1,9.416195856873823e-4,2021-07-18
28388,Connecticut,Federal,Residents.Completed,584,0.5499058380414312,2021-07-18
28389,Connecticut,Federal,Residents.Confirmed,205,0.19303201506591336,2021-07-18
28390,Connecticut,Federal,Residents.Deaths,1,9.416195856873823e-4,2021-07-18
28391,Connecticut,Federal,Residents.Tested,933,0.8785310734463276,2021-07-18
28392,Connecticut,Federal,Staff.Active,2,,2021-07-18
28393,Connecticut,Federal,Staff.Completed,180,,2021-07-18
28394,Connecticut,Federal,Staff.Deaths,0,,2021-07-18
28395,Connecticut,Juvenile,Residents.Confirmed,32,0.11307420494699646,2021-07-18
28396,Connecticut,Federal,Residents.Active,0,0,2021-07-25
28397,Connecticut,Federal,Residents.Completed,586,0.551789077212806,2021-07-25
28398,Connecticut,Federal,Residents.Confirmed,205,0.19303201506591336,2021-07-25
28399,Connecticut,Federal,Residents.Deaths,1,9.416195856873823e-4,2021-07-25
28400,Connecticut,Federal,Residents.Tested,932,0.8775894538606404,2021-07-25
28401,Connecticut,Federal,Staff.Active,2,,2021-07-25
28402,Connecticut,Federal,Staff.Completed,185,,2021-07-25
28403,Connecticut,Federal,Staff.Deaths,0,,2021-07-25
28404,Connecticut,Juvenile,Residents.Confirmed,32,0.11307420494699646,2021-07-25
28405,Connecticut,Federal,Residents.Active,0,0,2021-08-01
28406,Connecticut,Federal,Residents.Completed,594,0.559322033898305,2021-08-01
28407,Connecticut,Federal,Residents.Confirmed,204,0.192090395480226,2021-08-01
28408,Connecticut,Federal,Residents.Deaths,1,9.416195856873823e-4,2021-08-01
28409,Connecticut,Federal,Residents.Tested,937,0.8822975517890772,2021-08-01
28410,Connecticut,Federal,Staff.Active,2,,2021-08-01
28411,Connecticut,Federal,Staff.Completed,185,,2021-08-01
28412,Connecticut,Federal,Staff.Deaths,0,,2021-08-01
28413,Connecticut,Juvenile,Residents.Confirmed,32,0.11307420494699646,2021-08-01
28414,Connecticut,Federal,Residents.Active,0,0,2021-08-08
28415,Connecticut,Federal,Residents.Completed,610,0.5743879472693032,2021-08-08
28416,Connecticut,Federal,Residents.Confirmed,202,0.1902071563088512,2021-08-08
28417,Connecticut,Federal,Residents.Deaths,1,9.416195856873823e-4,2021-08-08
28418,Connecticut,Federal,Residents.Tested,941,0.8860640301318268,2021-08-08
28419,Connecticut,Federal,Staff.Active,2,,2021-08-08
28420,Connecticut,Federal,Staff.Completed,185,,2021-08-08
28421,Connecticut,Federal,Staff.Deaths,0,,2021-08-08
28422,Connecticut,Juvenile,Residents.Confirmed,32,0.11307420494699646,2021-08-08
28423,Connecticut,Federal,Residents.Active,0,0,2021-08-15
28424,Connecticut,Federal,Residents.Completed,606,0.5706214689265536,2021-08-15
28425,Connecticut,Federal,Residents.Confirmed,202,0.1902071563088512,2021-08-15
28426,Connecticut,Federal,Residents.Deaths,1,9.416195856873823e-4,2021-08-15
28427,Connecticut,Federal,Residents.Tested,942,0.8870056497175142,2021-08-15
28428,Connecticut,Federal,Staff.Active,2,,2021-08-15
28429,Connecticut,Federal,Staff.Completed,185,,2021-08-15
28430,Connecticut,Federal,Staff.Deaths,0,,2021-08-15
28431,Connecticut,Juvenile,Residents.Confirmed,32,0.11307420494699646,2021-08-15
28432,Connecticut,Federal,Residents.Active,0,0,2021-08-22
28433,Connecticut,Federal,Residents.Completed,613,0.5772128060263654,2021-08-22
28434,Connecticut,Federal,Residents.Confirmed,205,0.19303201506591336,2021-08-22
28435,Connecticut,Federal,Residents.Deaths,1,9.416195856873823e-4,2021-08-22
28436,Connecticut,Federal,Residents.Tested,951,0.8954802259887006,2021-08-22
28437,Connecticut,Federal,Staff.Active,2,,2021-08-22
28438,Connecticut,Federal,Staff.Completed,185,,2021-08-22
28439,Connecticut,Federal,Staff.Deaths,0,,2021-08-22
28440,Connecticut,Juvenile,Residents.Confirmed,36,0.127208480565371,2021-08-22
28441,Connecticut,Federal,Residents.Active,0,0,2021-08-29
28442,Connecticut,Federal,Residents.Completed,619,0.5828625235404896,2021-08-29
28443,Connecticut,Federal,Residents.Confirmed,205,0.19303201506591336,2021-08-29
28444,Connecticut,Federal,Residents.Deaths,1,9.416195856873823e-4,2021-08-29
28445,Connecticut,Federal,Residents.Tested,952,0.896421845574388,2021-08-29
28446,Connecticut,Federal,Staff.Active,2,,2021-08-29
28447,Connecticut,Federal,Staff.Completed,185,,2021-08-29
28448,Connecticut,Federal,Staff.Deaths,0,,2021-08-29
28449,Connecticut,Juvenile,Residents.Confirmed,44,0.15547703180212014,2021-08-29
28450,Connecticut,Federal,Residents.Active,0,0,2021-09-05
28451,Connecticut,Federal,Residents.Completed,625,0.588512241054614,2021-09-05
28452,Connecticut,Federal,Residents.Confirmed,205,0.19303201506591336,2021-09-05
28453,Connecticut,Federal,Residents.Deaths,1,9.416195856873823e-4,2021-09-05
28454,Connecticut,Federal,Residents.Tested,961,0.9048964218455744,2021-09-05
28455,Connecticut,Federal,Staff.Active,2,,2021-09-05
28456,Connecticut,Federal,Staff.Completed,185,,2021-09-05
28457,Connecticut,Federal,Staff.Deaths,0,,2021-09-05
28458,Connecticut,Juvenile,Residents.Confirmed,48,0.1696113074204947,2021-09-05
28459,Connecticut,Federal,Residents.Active,1,9.416195856873823e-4,2021-09-12
28460,Connecticut,Federal,Residents.Completed,631,0.5941619585687382,2021-09-12
28461,Connecticut,Federal,Residents.Confirmed,209,0.1967984934086629,2021-09-12
28462,Connecticut,Federal,Residents.Deaths,1,9.416195856873823e-4,2021-09-12
28463,Connecticut,Federal,Residents.Tested,981,0.923728813559322,2021-09-12
28464,Connecticut,Federal,Staff.Active,0,,2021-09-12
28465,Connecticut,Federal,Staff.Completed,185,,2021-09-12
28466,Connecticut,Federal,Staff.Deaths,0,,2021-09-12
28467,Connecticut,Juvenile,Residents.Confirmed,48,0.1696113074204947,2021-09-12
28468,Delaware,ICE,Residents.Active,1,,2020-12-06
28469,Delaware,ICE,Residents.Confirmed,1,,2020-12-06
28470,Delaware,ICE,Residents.Deaths,0,,2020-12-06
28471,Delaware,ICE,Residents.Active,1,,2020-12-13
28472,Delaware,ICE,Residents.Confirmed,1,,2020-12-13
28473,Delaware,ICE,Residents.Deaths,0,,2020-12-13
28474,Delaware,ICE,Residents.Active,1,,2020-12-20
28475,Delaware,ICE,Residents.Confirmed,1,,2020-12-20
28476,Delaware,ICE,Residents.Deaths,0,,2020-12-20
28477,District of Columbia,Federal,Residents.Active,0,,2020-03-29
28478,District of Columbia,Federal,Residents.Deaths,0,,2020-03-29
28479,District of Columbia,Federal,Staff.Active,1,,2020-03-29
28480,District of Columbia,Federal,Staff.Deaths,0,,2020-03-29
28481,District of Columbia,Federal,Residents.Active,0,,2020-04-05
28482,District of Columbia,Federal,Residents.Deaths,0,,2020-04-05
28483,District of Columbia,Federal,Staff.Active,1,,2020-04-05
28484,District of Columbia,Federal,Staff.Deaths,0,,2020-04-05
28485,District of Columbia,Federal,Residents.Active,0,,2020-04-12
28486,District of Columbia,Federal,Residents.Deaths,0,,2020-04-12
28487,District of Columbia,Federal,Staff.Active,1,,2020-04-12
28488,District of Columbia,Federal,Staff.Deaths,0,,2020-04-12
28489,District of Columbia,Federal,Residents.Active,0,,2020-04-19
28490,District of Columbia,Federal,Residents.Deaths,0,,2020-04-19
28491,District of Columbia,Federal,Staff.Active,1,,2020-04-19
28492,District of Columbia,Federal,Staff.Deaths,0,,2020-04-19
28493,District of Columbia,Federal,Residents.Active,0,,2020-04-26
28494,District of Columbia,Federal,Residents.Deaths,0,,2020-04-26
28495,District of Columbia,Federal,Staff.Active,1,,2020-04-26
28496,District of Columbia,Federal,Staff.Deaths,0,,2020-04-26
28497,District of Columbia,Federal,Residents.Active,0,,2020-05-03
28498,District of Columbia,Federal,Residents.Deaths,0,,2020-05-03
28499,District of Columbia,Federal,Staff.Active,0,,2020-05-03
28500,District of Columbia,Federal,Staff.Deaths,0,,2020-05-03
28501,District of Columbia,Federal,Residents.Active,0,,2020-05-10
28502,District of Columbia,Federal,Residents.Deaths,0,,2020-05-10
28503,District of Columbia,Federal,Staff.Active,0,,2020-05-10
28504,District of Columbia,Federal,Staff.Deaths,0,,2020-05-10
28505,District of Columbia,Federal,Residents.Active,0,,2020-05-17
28506,District of Columbia,Federal,Residents.Deaths,0,,2020-05-17
28507,District of Columbia,Federal,Staff.Active,0,,2020-05-17
28508,District of Columbia,Federal,Staff.Deaths,0,,2020-05-17
28509,District of Columbia,Federal,Residents.Active,0,,2020-05-24
28510,District of Columbia,Federal,Residents.Deaths,0,,2020-05-24
28511,District of Columbia,Federal,Staff.Active,0,,2020-05-24
28512,District of Columbia,Federal,Staff.Deaths,0,,2020-05-24
28513,District of Columbia,Federal,Residents.Active,0,,2020-05-31
28514,District of Columbia,Federal,Residents.Deaths,0,,2020-05-31
28515,District of Columbia,Federal,Staff.Active,2,,2020-05-31
28516,District of Columbia,Federal,Staff.Deaths,0,,2020-05-31
28517,District of Columbia,Federal,Residents.Active,0,,2020-06-07
28518,District of Columbia,Federal,Residents.Confirmed,0,,2020-06-07
28519,District of Columbia,Federal,Residents.Deaths,0,,2020-06-07
28520,District of Columbia,Federal,Residents.Tested,0,,2020-06-07
28521,District of Columbia,Federal,Staff.Active,2,,2020-06-07
28522,District of Columbia,Federal,Staff.Deaths,0,,2020-06-07
28523,District of Columbia,Federal,Residents.Active,0,,2020-06-14
28524,District of Columbia,Federal,Residents.Confirmed,0,,2020-06-14
28525,District of Columbia,Federal,Residents.Deaths,0,,2020-06-14
28526,District of Columbia,Federal,Residents.Tested,0,,2020-06-14
28527,District of Columbia,Federal,Staff.Active,2,,2020-06-14
28528,District of Columbia,Federal,Staff.Deaths,0,,2020-06-14
28529,District of Columbia,Federal,Residents.Active,0,,2020-06-21
28530,District of Columbia,Federal,Residents.Confirmed,0,,2020-06-21
28531,District of Columbia,Federal,Residents.Deaths,0,,2020-06-21
28532,District of Columbia,Federal,Residents.Tested,0,,2020-06-21
28533,District of Columbia,Federal,Staff.Active,2,,2020-06-21
28534,District of Columbia,Federal,Staff.Deaths,0,,2020-06-21
28535,District of Columbia,Federal,Residents.Active,0,,2020-06-28
28536,District of Columbia,Federal,Residents.Confirmed,0,,2020-06-28
28537,District of Columbia,Federal,Residents.Deaths,0,,2020-06-28
28538,District of Columbia,Federal,Residents.Tested,0,,2020-06-28
28539,District of Columbia,Federal,Staff.Active,2,,2020-06-28
28540,District of Columbia,Federal,Staff.Deaths,0,,2020-06-28
28541,District of Columbia,Federal,Residents.Active,0,,2020-07-05
28542,District of Columbia,Federal,Residents.Confirmed,0,,2020-07-05
28543,District of Columbia,Federal,Residents.Deaths,0,,2020-07-05
28544,District of Columbia,Federal,Residents.Tested,0,,2020-07-05
28545,District of Columbia,Federal,Staff.Active,3,,2020-07-05
28546,District of Columbia,Federal,Staff.Deaths,0,,2020-07-05
28547,District of Columbia,Federal,Residents.Active,0,,2020-07-12
28548,District of Columbia,Federal,Residents.Confirmed,0,,2020-07-12
28549,District of Columbia,Federal,Residents.Deaths,0,,2020-07-12
28550,District of Columbia,Federal,Residents.Tested,0,,2020-07-12
28551,District of Columbia,Federal,Staff.Active,4,,2020-07-12
28552,District of Columbia,Federal,Staff.Deaths,0,,2020-07-12
28553,District of Columbia,Federal,Residents.Active,0,,2020-07-19
28554,District of Columbia,Federal,Residents.Confirmed,0,,2020-07-19
28555,District of Columbia,Federal,Residents.Deaths,0,,2020-07-19
28556,District of Columbia,Federal,Residents.Tested,0,,2020-07-19
28557,District of Columbia,Federal,Staff.Active,6,,2020-07-19
28558,District of Columbia,Federal,Staff.Deaths,0,,2020-07-19
28559,District of Columbia,Federal,Residents.Active,0,,2020-07-26
28560,District of Columbia,Federal,Residents.Confirmed,0,,2020-07-26
28561,District of Columbia,Federal,Residents.Deaths,0,,2020-07-26
28562,District of Columbia,Federal,Residents.Tested,0,,2020-07-26
28563,District of Columbia,Federal,Staff.Active,7,,2020-07-26
28564,District of Columbia,Federal,Staff.Deaths,0,,2020-07-26
28565,District of Columbia,Federal,Residents.Active,0,,2020-08-02
28566,District of Columbia,Federal,Residents.Confirmed,0,,2020-08-02
28567,District of Columbia,Federal,Residents.Deaths,0,,2020-08-02
28568,District of Columbia,Federal,Residents.Tested,0,,2020-08-02
28569,District of Columbia,Federal,Staff.Active,7,,2020-08-02
28570,District of Columbia,Federal,Staff.Deaths,0,,2020-08-02
28571,District of Columbia,Federal,Residents.Active,0,,2020-08-09
28572,District of Columbia,Federal,Residents.Confirmed,0,,2020-08-09
28573,District of Columbia,Federal,Residents.Deaths,0,,2020-08-09
28574,District of Columbia,Federal,Residents.Tested,0,,2020-08-09
28575,District of Columbia,Federal,Staff.Active,7,,2020-08-09
28576,District of Columbia,Federal,Staff.Deaths,0,,2020-08-09
28577,District of Columbia,Federal,Residents.Active,0,,2020-08-16
28578,District of Columbia,Federal,Residents.Confirmed,0,,2020-08-16
28579,District of Columbia,Federal,Residents.Deaths,0,,2020-08-16
28580,District of Columbia,Federal,Residents.Tested,0,,2020-08-16
28581,District of Columbia,Federal,Staff.Active,7,,2020-08-16
28582,District of Columbia,Federal,Staff.Deaths,0,,2020-08-16
